Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,ec19_actafec,ec19_dadinsu,ec19_dconmob,ec19_dtraterre,ec19_dofretrab,ec19_pveprfalt,ec19_pveprausc,ec19_accecred,ec19_recayamag,ec19_recayusgr,ec19_recayugc,ec19_recayugadm,ec19_recayugadp,ec19_recayuong,ec19_recayuotro,ec19_recayudesc,eu_superficie_ha,eu_k1301,eu_k1302,eu_k1303,eu_k1304,eu_k1305,eu_k1306,eu_k1307,eu_k1308,eu_k1309,eu_k1310,eu_k1311,eu_k1312,eu_trs,eu_trc,eu_tro,eu_tn,fact_exp_fin_principales,cg_vive_predio_pr,cg_terredensm,cg_dista_pre_viv,cg_k100,cg_k101,cg_se_define,cg_k102,cg_segsoccam,cg_accesocomp,cg_accesointer,cg_superficie,cg_unidadmedida,grupo1,edad_rango,pa_arealm,pa_areempa,eq_earado,eq_semman,eq_emotoguadana,eq_ebmanual,eq_ebestaciona,eq_ecosgranfigr,ct_numt,ct_numl,rc_clacul,ct_k504,ct_k505,ct_prepa_suelo,ct_k506,ct_k507,ct_k508,ct_k509,ct_k510,ct_k510ha,ct_k511,ct_k511ha,ct_k512,ct_k516,ct_k517,ct_k518,ct_k520,ct_afecta_prod,ct_k522,ct_k523,ct_k524,ct_k526,ct_venmernac,ct_venmerint,ct_rdproven1,ct_rdproven2,ct_rdproven3,ct_rdproven4,ct_rdproven5,ct_rdproven6,ct_fconvf,ct_fconvs,ct_seg_agri,ct_kits_agri,ct_presueuti,ct_riego,ct_superf_regada_ha,ct_porc_surc,ct_porc_aspe,ct_porc_micr,ct_porc_gote,ct_porc_nebu,ct_porc_otro,ct_aferti,ct_forg,ct_cant1_fo,ct_umed1_fo,ct_cant2_fo,ct_umed2_fo,ct_cant3_fo,ct_umed3_fo,ct_fqui,ct_cantidad_npk_fq,ct_umed_npk_fq,ct_cantidad_nit_fq,ct_umed_nit_fq,ct_cantidad_fq,ct_umed_fq,ct_cantidad_pot_fq,ct_umed_pot_fq,ct_afito,ct_porg,ct_cantidad_po,ct_umed_po,ct_pqui,ct_cantidad_her_pq,ct_umed_her_pq,ct_color_her_pq,ct_cantidad_ins_pq,ct_umed_ins_pq,ct_color_ins_pq,ct_cantidad_fun_pq,ct_umed_fun_pq,ct_color_fun_pq,ct_cantidad_pq,ct_umed_pq,ct_color_pq,ct_trabocacont,ct_trabfami,ct_piensasem_int,ct_supersem_int,ct_supersemha_int,ct_messiem_int,ct_condcult_int,ct_codcultiv1_int,ct_codcultiv2_int,ct_nclavr,ct_trs,ct_trc,ct_tro,ct_tn,ct_prod,ct_superdida,superdida,ct_sequia,ct_helada,ct_plagas,ct_enfermedades,ct_inundacion,ct_otra,ct_secomun,ct_semejorada,ct_secertificada,ct_sehibrinac,ct_sehibrinter,Ventas,ct_sriego,su_fertilizada,su_plaguicidas,ct_nuevacondicion,fact_exp_fin_cultivo,tratamiento_compra_insumos,tratamiento_ventas_transporte,tratamiento_ventas_demanda,parametros_ventas,parametro_ventas,parametro_insumos
12085002084210005,12,8,50,2,8421,5,0,,,,,,,,,,,,,,,,5.02,3,3.0,,3.0,3.0,,,,,,,,,2.0,,4,88.9754493088646,1,1.0,,1,62,3,7,0,0,0,5.02,1,5,4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1,1,548,1,,0,3.0,1.0,20.0,5.0,5.0,5.0,5.0,5.0,,280.0,35.0,100.0,2.0,1.0,265.0,35.0,100.0,2.0,100.0,,,,,15.0,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,500.0,2.0,,,,,,,1,0.0,,,1.0,2.0,5.0,1.0,0.25,5.0,2.0,,,,,,,,,1,5.0,5.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,12.727272727272696,0.0,,,,,,,,,,5.0,,,12.0454545454545,,5.0,5.0,1,88.589658788003,0.0,0.0,0.0,0,2.4090909090909003,100.0
9145102045630007,9,14,51,2,4563,7,0,,,,,,,,,,,,,,,,0.5,2,1.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,,4,89.0538922590452,1,1.0,,1,34,4,1,0,0,0,0.5,1,1,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,548,1,,1,1.0,1.0,20.0,7.0,0.5,0.5,0.5,0.5,,25.0,35.0,100.0,2.0,2.0,20.0,35.0,100.0,2.0,100.0,,,,,5.0,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,,,50.0,2.0,,,,,1,0.0,,,1.0,2.0,5.0,3.0,,,,,,,,,,0.0,,1,0.49,0.49,1.0,1.0,548.0,,548.0,,2.0,,4.0,1.1363636363636398,0.0,,,,,,,,0.5,,,,,0.9090909090909092,,0.5,0.5,1,5.12181888994492,0.0,0.0,0.0,0,1.8181818181818183,0.0
13065203025870007,13,6,52,3,2587,7,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,15,9.0,6.0,3.0,2.0,1.0,,,,12.0,7.0,5.0,,2.0,,4,89.10966776267661,0,,3.0,1,51,3,2,0,1,1,8.0,1,5,3,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1,1,548,1,,1,3.0,2.0,20.0,7.0,8.0,8.0,8.0,8.0,,450.0,35.0,100.0,2.0,1.0,450.0,35.0,100.0,2.0,100.0,,,,,,,,,,1,1,5,0,,,,,,,,1,0,,,,,,,1,400.0,2.0,400.0,2.0,,,,,1,0.0,,,1.0,8.0,5.0,3.0,8.0,5.0,4.0,,,,,,,12.0,2.0,1,8.0,8.0,2.0,1.0,548.0,,548.0,,2.0,,4.0,20.4545454545455,0.0,,,,,,,,,,8.0,,,20.4545454545455,,8.0,8.0,1,89.10966776267661,1.0,,,0,2.5568181818181874,57.142857142857146
12045102077630012,12,4,51,2,7763,12,0,,,,,,,,,,,,,,,,0.7056,3,2.0,1.0,3.0,2.0,1.0,,,,,,,,2.0,,4,89.5281917995953,0,,3.0,1,62,4,7,0,0,0,1.0,2,1,4,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1,1,548,2,1.0,1,2.0,1.0,20.0,7.0,1.0,0.7056,1.0,0.7056,,80.0,35.0,100.0,2.0,6.0,80.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,250.0,2.0,,,,,1,0.0,,,1.0,3.0,5.0,1.0,2.0,2.0,1.0,,,,,,,,6.0,1,1.0,0.7056,1.0,0.0,548.0,532.0,548.0,,2.0,,4.0,3.63636363636364,0.0,,,,,,,,,0.7056,,,,3.63636363636364,,0.7056,0.7056,0,89.5281917995953,0.0,0.0,0.0,0,3.63636363636364,0.0
13115002205880009,13,11,50,2,20588,9,0,,,,,,,,,,,,,,,,1.0,2,1.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,,4,89.5599604708095,1,1.0,,0,50,3,1,1,0,0,1.0,1,2,3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2,1,548,1,,1,2.0,1.0,20.0,7.0,0.6,0.6,0.5,0.5,1.0,60.0,35.0,100.0,2.0,1.0,50.0,35.0,100.0,2.0,100.0,,,,,10.0,,,,,0,0,5,0,,,,,,,,1,1,,,,,4.0,1.0,1,100.0,2.0,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,1,0.6,0.6,1.0,1.0,548.0,,548.0,,2.0,,4.0,2.7272727272727297,0.1,0.1,0.1,,,,,,,0.6,,,,2.2727272727272703,,0.6,,1,85.4868369969536,0.0,0.0,0.0,0,4.5454545454545405,14.285714285714286
12025102115640012,12,2,51,2,11564,12,0,,,,,,,,,,,,,,,,3.0,4,4.0,,4.0,4.0,,,,,,,,,2.0,,4,90.3087118056058,0,,99.0,1,37,3,1,1,0,0,3.0,1,4,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,548,1,,1,1.0,7.0,20.0,11.0,1.0,1.0,1.0,1.0,,30.0,35.0,100.0,2.0,1.0,30.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,,,,,2.0,3.0,,,1,0.0,,,1.0,,,,2.0,5.0,5.0,,,,,,,,,1,1.0,1.0,7.0,1.0,548.0,,548.0,,2.0,,4.0,1.3636363636363602,0.0,,,,,,,,1.0,,,,,1.3636363636363602,,1.0,1.0,1,97.4778243157288,0.0,0.0,0.0,0,1.3636363636363602,0.0
13155002183150007,13,15,50,2,18315,7,0,,,,,,,,,,,,,,,,2.0,1,1.0,,1.0,1.0,,,,,,,,,2.0,,4,90.31051786991293,0,,1.0,0,21,4,1,0,0,0,2.0,1,3,2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1,1,548,1,,0,3.0,1.0,20.0,6.0,1.0,1.0,0.5,0.5,1.0,8.0,35.0,100.0,2.0,1.0,8.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,100.0,2.0,100.0,2.0,,,100.0,2.0,1,0.0,,,1.0,3.0,5.0,2.0,2.0,5.0,4.0,,,,,,,,,1,1.0,1.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,0.363636363636364,0.5,0.5,0.5,,,,,,,,1.0,,,0.363636363636364,,1.0,1.0,1,175.63456696930803,0.0,0.0,0.0,0,0.727272727272728,16.666666666666668
13065704003250026,13,6,57,4,325,26,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,9,1.0,8.0,9.0,1.0,8.0,,,,,,,,2.0,,4,90.32828385829347,1,0.0,2.0,1,73,4,7,0,0,0,1.0,1,2,4,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1,1,548,1,,1,3.0,2.0,20.0,7.0,1.0,1.0,1.0,1.0,,150.0,35.0,100.0,2.0,6.0,130.0,35.0,100.0,2.0,100.0,,10.0,,,10.0,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,4.0,5.0,10.0,3.0,,,,,1,1.0,4.0,5.0,1.0,2.0,5.0,2.0,2.0,1.0,2.0,,,,,,,,8.0,1,1.0,1.0,2.0,1.0,548.0,,548.0,,2.0,,4.0,6.81818181818182,0.0,,,,,,,,,,1.0,,,5.90909090909091,,1.0,1.0,1,90.32828385829359,1.0,1.0,,0,5.90909090909091,0.5714285714285714
9145003005770006,9,14,50,3,577,6,0,,,,,,,,,,,,,,,,5.26,4,4.0,,2.0,2.0,,,,,2.0,2.0,,,2.0,,4,90.73709005232142,1,1.0,,1,64,4,2,0,0,0,5.26,1,5,4,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1,2,548,1,,1,2.0,1.0,20.0,7.0,3.5,3.5,3.5,3.5,,238.0,35.0,100.0,2.0,6.0,235.0,35.0,100.0,2.0,100.0,,1.0,,,2.0,,,,,0,1,6,0,,,,,,,,1,0,,,,,,,1,500.0,2.0,500.0,2.0,,,,,1,0.0,,,1.0,9.0,5.0,4.0,,,,,,,,,,,,1,3.5,3.5,1.0,1.0,548.0,,548.0,,2.0,,4.0,10.8181818181818,0.0,,,,,,,,,3.5,,,,10.6818181818182,,3.5,3.5,1,97.027508808016,0.0,0.0,0.0,0,3.051948051948057,71.42857142857143
11105303006900022,11,10,53,3,690,22,0,,,,,,,,,,,,,,,,10.83,7,7.0,,7.0,7.0,,,,,,,,1.0,,,4,90.75815202822292,1,1.0,,1,44,4,1,1,0,0,10.83,1,6,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1,548,1,,1,2.0,1.0,20.0,8.0,1.9,1.9,1.9,1.9,,180.0,35.0,100.0,2.0,6.0,100.0,35.0,100.0,2.0,100.0,,,,,80.0,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,0.0,,50.0,2.0,,,,,1,0.0,,,1.0,10.0,5.0,2.0,,,,,,,,,,,,1,1.9,1.9,1.0,1.0,548.0,,548.0,1.0,,,4.0,8.18181818181818,0.0,,,,,,,,,1.9,,,,24.54545454545459,,1.9,1.9,1,61.526494447102,0.0,0.0,0.0,0,3.6635006784260575,0.0
9055102039440003,9,5,51,2,3944,3,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.5,8,8.0,,1.0,1.0,,,,,7.0,7.0,,,2.0,,4,90.76589242931749,1,1.0,,1,51,3,1,1,0,0,6.5,1,5,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,3,548,1,,0,1.0,8.0,20.0,12.0,4.48,4.48,4.48,4.48,,225.0,38.0,100.0,2.0,1.0,225.0,38.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,10.0,2.0,,,,,,,1,0.0,,,1.0,8.0,5.0,3.0,8.0,5.0,2.0,,,,,,,2.0,,1,4.48,4.48,8.0,1.0,548.0,,548.0,,2.0,,4.0,10.227272727272698,0.0,,,,,,,,4.48,,,,,20.227272727272698,,4.48,4.48,1,69.5251572645154,,1.0,1.0,0,2.2575081168831135,0.5
21045402036050003,21,4,54,2,3605,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.5,3,2.0,1.0,3.0,2.0,1.0,,,,,,,,,3.0,4,90.8324082677033,0,,1.0,1,43,4,2,0,0,0,3.5,1,4,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,548,2,1.0,0,1.0,6.0,20.0,11.0,0.5,0.5,0.5,0.5,,15.0,35.0,100.0,2.0,2.0,,,,,,,,,,15.0,,,,,0,0,2,0,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,0,,,,,,,548.0,,,3.0,4.0,0.681818181818182,0.0,,,,,,,,0.5,,,,,,,,,0,146.037543449683,1.0,1.0,1.0,0,0.0,0.0
13065703028160012,13,6,57,3,2816,12,0,,,,,,,,,,,,,,,,3.0,6,5.0,1.0,1.0,,1.0,,,,5.0,5.0,,,2.0,,4,91.04948585396059,0,,99.0,0,61,3,1,0,0,0,3.0,1,4,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,548,1,,1,1.0,3.0,20.0,8.0,2.0,2.0,0.75,0.75,1.0,40.0,35.0,100.0,2.0,1.0,40.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,0,0,,,,,,,0,0.0,,,,,,,,1,0.0,,,1.0,6.0,5.0,2.0,,,,,,,,,,5.0,,0,,,,,,,548.0,,2.0,,4.0,1.81818181818182,1.25,1.25,1.25,,,,,,2.0,,,,,2.7272727272727293,,,2.0,1,63.8102068761378,0.0,0.0,0.0,0,2.7272727272727293,0.0
9055003002620009,9,5,50,3,262,9,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,3,3.0,,3.0,3.0,,,,,,,,,2.0,,4,91.7421906052874,1,1.0,,1,78,4,7,1,0,0,1.5,1,2,4,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1,1,548,1,,1,2.0,1.0,20.0,5.0,1.49,1.49,1.49,1.49,,25.0,35.0,100.0,2.0,6.0,25.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,136.07771099066585,3.0,,,,,,,1,0.0,,,1.0,2.0,5.0,2.0,,,,,,,,,,,2.0,1,1.49,1.49,1.0,1.0,548.0,,548.0,,2.0,,4.0,1.1363636363636398,0.0,,,,,,,,,1.49,,,,1.1363636363636398,,1.49,1.49,1,90.303907842025,1.0,,,0,0.7626601586333153,1234.4762285639456
13075002196270004,13,7,50,2,19627,4,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,5,5.0,,1.0,1.0,,,,,4.0,4.0,,,2.0,,4,91.84217834478693,1,1.0,,1,64,3,7,0,0,0,4.0,1,4,4,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1,1,548,1,,1,2.0,1.0,20.0,4.0,3.0,3.0,2.5,2.5,1.0,180.0,35.0,100.0,2.0,1.0,177.0,35.0,100.0,2.0,100.0,,,,,3.0,,,,,0,0,4,0,,,,,,,,1,0,,,,,,,1,500.0,2.0,400.0,2.0,,,,,1,0.0,,,1.0,,,,6.0,5.0,1.0,,,,,,,4.0,,1,3.0,3.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,8.18181818181818,0.5,0.5,0.5,,,,,,,3.0,,,,8.04545454545455,,3.0,3.0,1,46.0361556075128,1.0,1.0,1.0,0,3.21818181818182,125.0
9145003006170006,9,14,50,3,617,6,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.2336,1,1.0,,1.0,1.0,,,,,,,,,2.0,,4,91.85157444194441,1,1.0,,1,70,1,1,0,0,0,6.0,2,4,4,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1,2,548,1,,1,2.0,1.0,20.0,5.0,2.0,1.4112,2.0,1.4112,,200.0,35.0,100.0,2.0,2.0,200.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,200.0,2.0,300.0,2.0,,,,,1,0.0,,,1.0,13.0,5.0,5.0,,,,,,,,,,,,1,2.0,1.4112,1.0,1.0,548.0,,548.0,,2.0,,4.0,9.09090909090909,0.0,,,,,,,,,1.4112,,,,9.09090909090909,,1.4112,1.4112,1,72.9778913633852,,,1.0,0,4.545454545454545,40.0
13105202260720003,13,10,52,2,26072,3,0,,,,,,,,,,,,,,,,5.0,16,16.0,,1.0,1.0,,,,,15.0,15.0,,,2.0,,4,92.05737056295608,0,,5.0,1,36,3,1,1,0,0,5.0,1,5,2,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1,1,548,1,,1,3.0,2.0,20.0,8.0,5.0,5.0,5.0,5.0,,220.0,35.0,100.0,2.0,6.0,220.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,90.71847399377724,3.0,5.0,3.0,,,,,1,0.0,,,1.0,6.0,5.0,2.0,,,,,,,,,,15.0,,1,5.0,5.0,2.0,1.0,548.0,,548.0,,2.0,,4.0,10.0,0.0,,,,,,,,,,5.0,,,10.0,,5.0,5.0,1,92.05737056295608,0.0,0.0,0.0,0,2.0,514.3650952349774
22015003002880007,22,1,50,3,288,7,0,,,,,,,,,,,,,,,,5.5,1,1.0,,1.0,1.0,,,,,,,,,,3.0,4,93.1002648024708,0,,11.0,1,35,1,1,0,0,0,5.5,1,5,2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1,1,548,2,1.0,0,1.0,5.0,20.0,12.0,1.0,1.0,1.0,1.0,,140.0,38.0,70.0,2.0,5.0,135.0,38.0,70.0,2.0,100.0,,,,,4.0,1.0,,,,0,0,6,0,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,0,,,,,,,548.0,,,3.0,4.0,4.454545454545452,0.0,,,,,,,,1.0,,,,,4.2954545454545485,,,,0,155.968210607832,0.0,0.0,0.0,0,4.2954545454545485,0.0
12125002044100005,12,12,50,2,4410,5,0,,,,,,,,,,,,,,,,3.6,4,3.0,1.0,2.0,1.0,1.0,,,,2.0,2.0,,,2.0,,4,93.14881512238632,0,,3.0,0,48,4,3,0,1,1,3.6,1,4,3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1,1,548,1,,1,3.0,1.0,20.0,5.0,3.0,3.0,3.0,3.0,,360.0,35.0,100.0,2.0,6.0,360.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,100.0,2.0,,,,,,,1,0.0,,,1.0,0.75,5.0,2.0,,,,,,,,,,2.0,,1,3.0,3.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,16.363636363636402,0.0,,,,,,,,,,3.0,,,16.363636363636402,,3.0,3.0,1,83.8278030984853,0.0,0.0,0.0,0,5.4545454545454675,20.0
13045002114310001,13,4,50,2,11431,1,0,,,,,,,,,,,,,,,,10.0,8,7.0,1.0,2.0,1.0,1.0,,,,6.0,6.0,,,2.0,,4,93.69613042229841,0,,1.0,1,35,3,1,1,0,0,10.0,1,6,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4,2,548,1,,0,1.0,5.0,20.0,9.0,1.0,1.0,0.3,0.3,1.0,25.0,35.0,100.0,2.0,2.0,25.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,300.0,2.0,,,,,,,1,0.0,,,1.0,2.0,5.0,4.0,,,,,,,,,,,,0,,,,,,,548.0,,2.0,,4.0,1.1363636363636398,0.7,0.7,0.7,,,,,,1.0,,,,,3.8636363636363695,,1.0,1.0,1,150.40227595341003,0.0,0.0,0.0,0,1.6798418972332043,23.076923076923077
22035403001810003,22,3,54,3,181,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,28.0,6,6.0,,5.0,5.0,,,,,1.0,1.0,,,,3.0,4,93.8115326062322,0,,3.0,1,76,4,3,0,0,0,28.0,1,7,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4,1,548,1,,0,1.0,7.0,20.0,12.0,4.0,4.0,3.0,3.0,3.0,290.0,35.0,100.0,2.0,2.0,270.0,35.0,100.0,2.0,100.0,,,,,20.0,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,136.07771099066585,3.0,3.0,3.0,,,,,1,0.0,,,1.0,,,,4.0,5.0,3.0,2.0,5.0,3.0,,,,1.0,,0,,,,,,,548.0,,,3.0,4.0,13.1818181818182,1.0,1.0,,,1.0,,,,4.0,,,,,12.272727272727304,,4.0,4.0,1,129.01138931167802,1.0,1.0,1.0,0,4.0909090909091015,514.3650952349773
12075202061080019,12,7,52,2,6108,19,0,,,,,,,,,,,,,,,,1.764,1,,1.0,1.0,,1.0,,,,,,,,2.0,,4,93.87162163609379,0,,3.0,0,75,4,2,0,0,1,2.5,2,2,4,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1,1,548,1,,1,3.0,1.0,20.0,5.0,2.5,1.764,2.5,1.764,,180.0,35.0,100.0,2.0,6.0,180.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,250.0,2.0,100.0,2.0,,,,,1,0.0,,,1.0,,,,1.0,5.0,5.0,,,,,,,,,1,2.5,1.764,1.0,1.0,548.0,,548.0,,2.0,,4.0,8.18181818181818,0.0,,,,,,,,,,1.764,,,8.18181818181818,,1.764,1.764,1,93.8716216360939,0.0,0.0,0.0,0,3.272727272727272,50.0
13135502219950003,13,13,55,2,21995,3,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.75,2,1.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,,4,94.2351935856556,1,1.0,,1,23,4,1,1,0,0,1.75,1,2,2,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,1,1,548,1,,1,2.0,8.0,20.0,11.0,1.0,1.0,1.0,1.0,,150.0,35.0,100.0,2.0,2.0,148.0,35.0,100.0,2.0,100.0,,,,,2.0,,,,,0,0,5,1,1.0,100.0,,,,,,1,0,,,,,,,1,,,450.0,2.0,,,,,1,0.0,,,1.0,,,,1.0,5.0,3.0,,,,,,,5.0,1.0,1,1.0,1.0,8.0,1.0,548.0,,548.0,,2.0,,4.0,6.81818181818182,0.0,,,,,,,,,1.0,,,,6.72727272727273,1.0,1.0,1.0,1,129.213236174692,,1.0,,0,6.72727272727273,0.0
12075202068260006,12,7,52,2,6826,6,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.5864,1,1.0,,1.0,1.0,,,,,,,,,2.0,,4,94.3503870811059,0,,99.0,0,57,4,1,1,0,0,6.5,2,4,3,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1,1,548,2,1.0,0,2.0,1.0,20.0,6.0,6.5,4.5864,6.5,4.5864,,390.0,35.0,100.0,2.0,6.0,390.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,500.0,2.0,,,50.0,2.0,1,0.0,,,1.0,,,,,,,0.5,5.0,2.0,,,,11.0,,0,,,,,,,548.0,,2.0,,4.0,17.727272727272698,0.0,,,,,,,,,4.5864,,,,17.727272727272698,,4.5864,4.5864,0,94.3503870811059,1.0,1.0,1.0,0,2.7272727272727226,0.0
13155002165100002,13,15,50,2,16510,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,5,5.0,,5.0,5.0,,,,,,,,,2.0,,4,94.67808447802379,0,,0.01,1,68,4,1,1,0,0,4.0,1,4,4,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1,1,548,1,,1,2.0,1.0,20.0,4.0,3.0,3.0,0.75,0.75,1.0,75.0,35.0,100.0,2.0,1.0,75.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,75.0,2.0,,,,,,,1,0.0,,,1.0,9.0,5.0,5.0,,,,,,,,,,,,1,3.0,3.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,3.40909090909091,2.25,2.25,2.25,,,,,,,3.0,,,,3.40909090909091,,3.0,3.0,1,72.7640704917962,,1.0,,0,4.545454545454547,18.75
9085202012380005,9,8,52,2,1238,5,0,,,,,,,,,,,,,,,,4.0,4,4.0,,4.0,4.0,,,,,,,,,2.0,,4,94.9275375303417,1,1.0,,1,34,4,1,0,0,0,4.0,1,4,2,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1,1,548,1,,1,3.0,12.0,19.0,5.0,4.0,4.0,4.0,4.0,,560.0,35.0,100.0,2.0,6.0,560.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,250.0,2.0,,,,,1,0.0,,,1.0,3.5,5.0,3.0,,,,,,,,,,,3.0,1,4.0,4.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,25.4545454545455,0.0,,,,,,,,,,4.0,,,25.4545454545455,,4.0,4.0,1,94.9275375303417,0.0,0.0,0.0,0,6.363636363636375,0.0
11155003010910012,11,15,50,3,1091,12,0,,,,,,,,,,,,,,,,3.5,1,1.0,,1.0,1.0,,,,,,,,1.0,,,4,95.0780611721089,1,1.0,,1,48,3,1,1,0,1,3.5,1,4,3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2,1,548,1,,1,1.0,12.0,19.0,7.0,0.5,0.5,0.5,0.5,,3.0,35.0,100.0,2.0,2.0,,,,,,,,,,3.0,,,,,0,0,5,0,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,1,0.5,0.5,12.0,1.0,548.0,,548.0,1.0,,,4.0,0.136363636363636,0.0,,,,,,,,0.5,,,,,,,,,1,88.3303373520257,0.0,0.0,0.0,0,0.0,0.0
