Identificador,Id,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,ct_numt,ct_numl,rc_clacul,ct_k504,ct_k505,ct_prepa_suelo,ct_k506,ct_k507,ct_k508,ct_k509,ct_k510,ct_k510ha,ct_k511,ct_k511ha,ct_k512,ct_k516,ct_k517,ct_k518,ct_k520,ct_afecta_prod,ct_k522,ct_k523,ct_k524,ct_k526,ct_venmernac,ct_venmerint,ct_rdproven1,ct_rdproven2,ct_rdproven3,ct_rdproven4,ct_rdproven5,ct_rdproven6,ct_fconvf,ct_fconvs,ct_seg_agri,ct_kits_agri,ct_presueuti,ct_riego,ct_superf_regada_ha,ct_porc_surc,ct_porc_aspe,ct_porc_micr,ct_porc_gote,ct_porc_nebu,ct_porc_otro,ct_aferti,ct_forg,ct_cant1_fo,ct_umed1_fo,ct_cant2_fo,ct_umed2_fo,ct_cant3_fo,ct_umed3_fo,ct_fqui,ct_cantidad_npk_fq,ct_umed_npk_fq,ct_cantidad_nit_fq,ct_umed_nit_fq,ct_cantidad_fq,ct_umed_fq,ct_cantidad_pot_fq,ct_umed_pot_fq,ct_afito,ct_porg,ct_cantidad_po,ct_umed_po,ct_pqui,ct_cantidad_her_pq,ct_umed_her_pq,ct_color_her_pq,ct_cantidad_ins_pq,ct_umed_ins_pq,ct_color_ins_pq,ct_cantidad_fun_pq,ct_umed_fun_pq,ct_color_fun_pq,ct_cantidad_pq,ct_umed_pq,ct_color_pq,ct_trabocacont,ct_trabfami,ct_piensasem_int,ct_supersem_int,ct_supersemha_int,ct_messiem_int,ct_condcult_int,ct_codcultiv1_int,ct_codcultiv2_int,ct_nclavr,ct_trs,ct_trc,ct_tro,ct_tn,ct_prod,ct_superdida,superdida,ct_sequia,ct_helada,ct_plagas,ct_enfermedades,ct_inundacion,ct_otra,ct_secomun,ct_semejorada,ct_secertificada,ct_sehibrinac,ct_sehibrinter,Ventas,ct_sriego,su_fertilizada,su_plaguicidas,ct_nuevacondicion,fact_exp_fin,repetido
13115002204890005,1311500220489000501,13,11,50,2,20489,5,01,1,548,1,,1,3.0,1.0,20.0,5.0,2.5,2.5,2.5,2.5,,220.0,35.0,100.0,2.0,6.0,200.0,35.0,100.0,2.0,100.0,,,,,20.0,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,150.0,2.0,300.0,2.0,,,,,1,0.0,,,1.0,1.0,5.0,3.0,0.25,5.0,4.0,,,,,,,,,1,2.5,2.5,1.0,1.0,548.0,,548.0,,2.0,,4.0,10.0,0.0,,,,,,,,,,2.5,,,9.09090909090909,,2.5,2.5,1,58.42168994998861,1
13115002204890006,1311500220489000602,13,11,50,2,20489,6,02,1,548,1,,1,3.0,1.0,20.0,5.0,1.5,1.5,1.5,1.5,,200.0,35.0,100.0,2.0,6.0,190.0,35.0,100.0,2.0,100.0,,,,,10.0,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,100.0,2.0,100.0,2.0,,,,,1,0.0,,,1.0,1.0,5.0,4.0,2.0,5.0,3.0,,,,,,,,,0,,,,,,,548.0,,2.0,,4.0,9.09090909090909,0.0,,,,,,,,,,1.5,,,8.63636363636364,,1.5,1.5,1,2.05594636548174,1
13115002204890010,1311500220489001002,13,11,50,2,20489,10,02,1,548,1,,1,3.0,1.0,20.0,5.0,1.5,1.5,1.5,1.5,,115.0,35.0,100.0,2.0,2.0,100.0,35.0,100.0,2.0,100.0,,,,,15.0,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,,,200.0,2.0,,,,,1,0.0,,,1.0,,,,0.25,1.0,4.0,,,,,,,1.0,,0,,,,,,,548.0,,2.0,,4.0,5.22727272727273,0.0,,,,,,,,,,1.5,,,4.5454545454545485,,1.5,1.5,1,63.4618846432061,1
13115002204890011,1311500220489001102,13,11,50,2,20489,11,02,1,548,1,,1,3.0,1.0,20.0,5.0,2.0,2.0,2.0,2.0,,240.0,35.0,100.0,2.0,6.0,236.0,35.0,100.0,2.0,100.0,,,,,4.0,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,50.0,2.0,300.0,2.0,,,,,1,0.0,,,1.0,,,,0.5,5.0,4.0,,,,,,,2.0,,1,2.0,2.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,10.909090909090901,0.0,,,,,,,,,,2.0,,,10.727272727272698,,2.0,2.0,1,82.232961456348,1
13115002205250002,1311500220525000202,13,11,50,2,20525,2,02,1,548,1,,1,1.0,1.0,20.0,7.0,1.5,1.5,1.5,1.5,,50.0,35.0,100.0,2.0,2.0,,,,,,,,,,50.0,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,,,100.0,2.0,,,,,1,0.0,,,1.0,,,,0.25,5.0,2.0,,,,,,,,,1,1.5,1.5,1.0,1.0,548.0,,548.0,,2.0,,4.0,2.2727272727272703,0.0,,,,,,,,1.5,,,,,,,1.5,1.5,1,100.42441511755301,1
13115002205250003,1311500220525000303,13,11,50,2,20525,3,03,1,548,1,,1,3.0,1.0,20.0,6.0,1.0,1.0,1.0,1.0,,100.0,35.0,100.0,2.0,5.0,60.0,35.0,100.0,2.0,100.0,,,,,40.0,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,,,200.0,2.0,,,,,1,0.0,,,1.0,6.0,5.0,2.0,,,,,,,,,,2.0,,1,1.0,1.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,4.5454545454545485,0.0,,,,,,,,,,1.0,,,2.7272727272727297,,1.0,1.0,1,39.9465081970059,1
13115002205250005,1311500220525000502,13,11,50,2,20525,5,02,1,548,1,,1,3.0,1.0,20.0,6.0,3.0,3.0,2.0,2.0,3.0,230.0,35.0,100.0,2.0,2.0,200.0,35.0,100.0,2.0,100.0,,,,,30.0,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,200.0,2.0,1000.0,2.0,,,,,1,0.0,,,1.0,15.0,5.0,5.0,,,,,,,,,,2.0,,1,3.0,3.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,10.4545454545455,1.0,1.0,,,1.0,,,,,,3.0,,,9.09090909090909,,3.0,3.0,1,15.021053071691501,1
13115002205250009,1311500220525000901,13,11,50,2,20525,9,01,1,548,1,,1,1.0,1.0,20.0,6.0,1.5,1.5,1.5,1.5,,90.0,35.0,100.0,2.0,2.0,60.0,35.0,100.0,2.0,100.0,,,,,30.0,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,,,750.0,2.0,,,,,1,0.0,,,1.0,3.0,5.0,3.0,,,,,,,,,,10.0,2.0,0,,,,,,,548.0,,2.0,,4.0,4.09090909090909,0.0,,,,,,,,1.5,,,,,2.7272727272727297,,1.5,1.5,1,76.533705065072,1
13115002205880001,1311500220588000101,13,11,50,2,20588,1,01,1,548,1,,1,2.0,1.0,20.0,7.0,2.0,2.0,2.0,2.0,,200.0,35.0,100.0,2.0,6.0,200.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,1,,,,,4.0,1.0,1,150.0,2.0,,,,,,,1,0.0,,,1.0,100.0,2.0,4.0,,,,,,,,,,4.0,,1,2.0,2.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,9.09090909090909,0.0,,,,,,,,,2.0,,,,9.09090909090909,,2.0,2.0,1,20.056912703734397,1
13115002205880002,1311500220588000201,13,11,50,2,20588,2,01,1,548,1,,1,2.0,2.0,20.0,7.0,1.0,0.7056,0.6,0.4234,1.0,20.0,35.0,100.0,2.0,2.0,20.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,1,,,,,1.0,1.0,1,100.0,2.0,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,3.0,,1,1.0,0.7056,1.0,1.0,548.0,,548.0,,2.0,,4.0,0.9090909090909092,0.2822,0.2822,0.2822,,,,,,,0.7056,,,,0.9090909090909092,,0.7056,,1,82.1509835423208,1
13115002205880003,1311500220588000301,13,11,50,2,20588,3,01,1,548,1,,1,2.0,1.0,20.0,6.0,1.5,1.0584,1.4,0.9878,3.0,75.0,35.0,100.0,2.0,2.0,65.0,35.0,100.0,2.0,100.0,,,,,10.0,,,,,0,0,6,0,,,,,,,,1,1,,,,,2.0,1.0,1,300.0,2.0,,,,,,,1,0.0,,,1.0,2.0,5.0,4.0,,,,,,,,,,,5.0,1,1.5,1.0584,1.0,1.0,548.0,,548.0,,2.0,,4.0,3.40909090909091,0.0706,0.0706,,,0.0706,,,,,1.0584,,,,2.95454545454545,,1.0584,1.0584,1,41.8979923313651,1
13115002205880004,1311500220588000403,13,11,50,2,20588,4,03,1,548,1,,1,2.0,1.0,20.0,6.0,0.98,0.6915,0.8,0.5645,1.0,45.0,35.0,100.0,2.0,1.0,37.0,35.0,100.0,2.0,100.0,,2.0,6.0,,,,,,,0,0,5,0,,,,,,,,1,1,,,,,4.0,1.0,1,400.0,2.0,,,,,,,1,0.0,,,1.0,2.0,5.0,2.0,2.0,5.0,5.0,,,,,,,,4.0,1,0.98,0.6915,1.0,1.0,548.0,,548.0,,2.0,,4.0,2.0454545454545503,0.127,0.127,0.127,,,,,,,0.6915,,,,1.6818181818181799,,0.6915,0.6915,1,56.123519957413215,1
13115002205880005,1311500220588000501,13,11,50,2,20588,5,01,1,548,1,,1,2.0,1.0,20.0,6.0,2.0,2.0,2.0,2.0,,215.0,35.0,100.0,2.0,1.0,200.0,35.0,100.0,2.0,100.0,,,,,,15.0,,,,0,0,4,0,,,,,,,,1,1,,,,,6.0,1.0,1,300.0,2.0,,,,,,,1,0.0,,,1.0,,,,100.0,2.0,5.0,,,,,,,,4.0,1,2.0,2.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,9.77272727272727,0.0,,,,,,,,,2.0,,,,9.09090909090909,,2.0,2.0,1,12.3194207169538,1
13115002205880007,1311500220588000701,13,11,50,2,20588,7,01,1,548,1,,1,2.0,1.0,20.0,7.0,1.0,1.0,0.9,0.9,1.0,85.0,35.0,100.0,2.0,2.0,85.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,1,,,,,3.0,1.0,1,100.0,2.0,,,,,,,1,0.0,,,1.0,2.0,5.0,4.0,,,,,,,,,,,2.0,1,1.0,1.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,3.8636363636363598,0.1,0.1,0.1,,,,,,,1.0,,,,3.8636363636363598,,1.0,1.0,1,86.4555968132956,1
13115002205880008,1311500220588000801,13,11,50,2,20588,8,01,1,548,1,,1,3.0,1.0,20.0,7.0,1.5,1.0584,1.5,1.0584,,80.0,35.0,100.0,2.0,2.0,72.0,35.0,100.0,2.0,100.0,,,,,8.0,,,,,0,0,5,0,,,,,,,,1,1,,,,,4.0,1.0,1,50.0,2.0,,,,,,,1,0.0,,,1.0,5.0,5.0,4.0,,,,,,,,,,3.0,,1,1.5,1.0584,1.0,1.0,548.0,,548.0,,2.0,,4.0,3.6363636363636402,0.0,,,,,,,,,,1.0584,,,3.2727272727272703,,1.0584,1.0584,1,55.791245856355886,1
13115002205880009,1311500220588000902,13,11,50,2,20588,9,02,1,548,1,,1,2.0,1.0,20.0,7.0,0.6,0.6,0.5,0.5,1.0,60.0,35.0,100.0,2.0,1.0,50.0,35.0,100.0,2.0,100.0,,,,,10.0,,,,,0,0,5,0,,,,,,,,1,1,,,,,4.0,1.0,1,100.0,2.0,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,1,0.6,0.6,1.0,1.0,548.0,,548.0,,2.0,,4.0,2.7272727272727297,0.1,0.1,0.1,,,,,,,0.6,,,,2.2727272727272703,,0.6,,1,85.4868369969536,1
13115002205880010,1311500220588001002,13,11,50,2,20588,10,02,1,548,1,,1,2.0,1.0,20.0,7.0,1.0,1.0,1.0,1.0,,100.0,35.0,100.0,2.0,6.0,90.0,35.0,100.0,2.0,100.0,,,,,10.0,,,,,0,0,5,0,,,,,,,,1,1,,,,,4.0,1.0,1,400.0,2.0,,,,,,,1,0.0,,,1.0,4.0,5.0,4.0,,,,,,,,,,,,1,1.0,1.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,4.5454545454545485,0.0,,,,,,,,,1.0,,,,4.09090909090909,,1.0,1.0,1,32.1969079178701,1
13115002205880011,1311500220588001101,13,11,50,2,20588,11,01,1,548,1,,1,1.0,1.0,20.0,6.0,0.7,0.7,0.6,0.6,1.0,60.0,35.0,100.0,2.0,1.0,60.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,1,,,,,4.0,1.0,1,400.0,2.0,,,,,,,1,0.0,,,1.0,6.0,5.0,4.0,,,,,,,,,,,2.0,1,0.7,0.7,1.0,1.0,548.0,,548.0,,2.0,,4.0,2.7272727272727297,0.1,0.1,0.1,,,,,,0.7,,,,,2.7272727272727297,,0.7,0.7,1,64.6989900252227,1
13115002205880012,1311500220588001201,13,11,50,2,20588,12,01,1,548,1,,1,4.0,1.0,20.0,7.0,0.5,0.5,0.5,0.5,,60.0,35.0,100.0,2.0,6.0,59.0,35.0,100.0,2.0,100.0,,,,,1.0,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,150.0,2.0,100.0,2.0,,,,,1,0.0,,,1.0,3.0,5.0,4.0,30.0,1.0,1.0,,,,,,,2.0,,1,0.5,0.5,1.0,1.0,548.0,,548.0,,2.0,,4.0,2.7272727272727297,0.0,,,,,,,,,,,0.5,,2.68181818181818,,0.5,0.5,1,39.245424258460496,1
13115002205880014,1311500220588001401,13,11,50,2,20588,14,01,1,548,1,,1,3.0,1.0,20.0,7.0,0.5,0.5,0.5,0.5,,55.0,35.0,100.0,2.0,2.0,55.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,1,,,,,4.0,1.0,1,350.0,2.0,,,,,,,1,0.0,,,1.0,4.0,5.0,2.0,,,,,,,,,,2.0,,1,0.98,0.98,1.0,1.0,548.0,,548.0,,2.0,,4.0,2.5,0.0,,,,,,,,,,0.5,,,2.5,,0.5,0.5,1,94.43196411842872,1
13115002205880015,1311500220588001501,13,11,50,2,20588,15,01,1,548,1,,1,2.0,1.0,20.0,7.0,1.0,0.7056,1.0,0.7056,,40.0,35.0,100.0,2.0,1.0,30.0,35.0,100.0,2.0,100.0,,,,,10.0,,,,,0,0,5,0,,,,,,,,1,1,,,100.0,2.0,3.0,1.0,0,,,,,,,,,1,0.0,,,1.0,2.0,5.0,3.0,1.0,5.0,4.0,,,,,,,3.0,,1,1.0,0.7056,1.0,1.0,548.0,,548.0,,2.0,,4.0,1.8181818181818201,0.0,,,,,,,,,0.7056,,,,1.3636363636363602,,0.7056,0.7056,1,124.33347361362101,1
13115002205880016,1311500220588001602,13,11,50,2,20588,16,02,1,548,1,,1,2.0,1.0,20.0,6.0,0.35,0.35,0.35,0.35,,30.0,35.0,100.0,2.0,1.0,30.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,4.0,5.0,4.0,,,,,,,,,,,,1,0.35,0.35,1.0,1.0,548.0,,548.0,,2.0,,4.0,1.3636363636363602,0.0,,,,,,,,,0.35,,,,1.3636363636363602,,,0.35,1,34.0964947970633,1
13115002205880017,1311500220588001702,13,11,50,2,20588,17,02,1,548,1,,1,2.0,1.0,20.0,7.0,0.5,0.5,0.5,0.5,,60.0,35.0,100.0,2.0,6.0,40.0,35.0,100.0,2.0,100.0,,2.0,,,18.0,,,,,0,0,5,0,,,,,,,,1,1,,,,,4.0,1.0,1,150.0,2.0,,,,,,,1,0.0,,,1.0,3.0,5.0,2.0,3.0,5.0,2.0,,,,,,,1.0,,1,0.5,0.5,1.0,1.0,548.0,,548.0,,2.0,,4.0,2.7272727272727297,0.0,,,,,,,,,0.5,,,,1.8181818181818201,,0.5,0.5,1,67.575646977462,1
13115002205880018,1311500220588001801,13,11,50,2,20588,18,01,1,548,1,,1,2.0,1.0,20.0,7.0,0.98,0.98,0.9,0.9,2.0,100.0,35.0,100.0,2.0,1.0,60.0,35.0,100.0,2.0,100.0,,,,,40.0,,,,,0,0,5,0,,,,,,,,1,1,,,,,1.0,1.0,1,300.0,2.0,,,,,,,1,0.0,,,1.0,4.0,5.0,4.0,,,,,,,,,,2.0,,1,0.98,0.98,1.0,1.0,549.0,,548.0,,2.0,,4.0,4.5454545454545485,0.08,0.08,,0.08,,,,,,0.98,,,,2.7272727272727297,,0.98,0.98,1,157.919230451659,1
13115002205880022,1311500220588002201,13,11,50,2,20588,22,01,1,548,1,,1,1.0,1.0,20.0,7.0,2.45,1.7287,2.4,1.6934,1.0,80.0,35.0,100.0,2.0,2.0,80.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,1,,,,,2.0,1.0,1,100.0,2.0,,,,,,,1,0.0,,,1.0,3.0,5.0,4.0,,,,,,,,,,3.0,,1,2.5,1.764,1.0,1.0,548.0,,548.0,,2.0,,4.0,3.6363636363636402,0.0352999999999999,0.0352999999999999,0.0352999999999999,,,,,,1.7287,,,,,3.6363636363636402,,1.7287,1.7287,1,64.2174763303408,1
13115002205880023,1311500220588002302,13,11,50,2,20588,23,02,1,548,1,,1,2.0,1.0,20.0,7.0,0.5,0.5,0.5,0.5,,60.0,35.0,100.0,2.0,6.0,60.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,1,,,,,1.0,1.0,1,50.0,2.0,,,,,,,1,0.0,,,1.0,1.0,5.0,4.0,,,,,,,,,,5.0,,1,0.5,0.5,1.0,1.0,548.0,,548.0,,2.0,,4.0,2.7272727272727297,0.0,,,,,,,,,0.5,,,,2.7272727272727297,,0.5,0.5,1,336.442964186501,1
13115002210190001,1311500221019000103,13,11,50,2,21019,1,03,1,548,1,,0,3.0,1.0,20.0,5.0,5.0,5.0,5.0,5.0,,900.0,35.0,100.0,2.0,6.0,895.0,35.0,100.0,2.0,100.0,,,,,5.0,,,,,0,0,2,0,,,,,,,,1,0,,,,,,,1,1100.0,2.0,2250.0,2.0,,,,,1,0.0,,,1.0,3.0,5.0,3.0,6.0,5.0,3.0,,,,,,,5.0,,1,5.0,5.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,40.9090909090909,0.0,,,,,,,,,,5.0,,,40.6818181818182,,5.0,5.0,1,78.4022486835988,1
13115002210190002,1311500221019000203,13,11,50,2,21019,2,03,1,548,1,,1,3.0,1.0,20.0,5.0,3.0,3.0,3.0,3.0,,350.0,35.0,100.0,2.0,6.0,340.0,35.0,100.0,2.0,100.0,,,,,10.0,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,10.0,2.0,9.0,2.0,,,,,1,0.0,,,1.0,10.0,5.0,2.0,,,,,,,,,,0.0,0.0,1,3.0,3.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,15.909090909090901,0.0,,,,,,,,,,3.0,,,15.4545454545455,,3.0,3.0,1,7.449263223131889,1
13115002211170004,1311500221117000401,13,11,50,2,21117,4,01,1,548,1,,1,1.0,1.0,20.0,7.0,4.0,2.8224,4.0,2.8224,,60.0,35.0,100.0,2.0,6.0,49.0,35.0,100.0,2.0,100.0,,8.0,,,3.0,,,,,0,0,6,0,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,1.0,200.0,2.0,0.0,,,,,,,,,,,,,4.0,1.0,1,4.0,2.8224,1.0,1.0,548.0,,548.0,,2.0,,4.0,2.7272727272727297,0.0,,,,,,,,2.8224,,,,,2.2272727272727297,,,2.8224,1,63.9571603718507,1
13115002211210001,1311500221121000101,13,11,50,2,21121,1,01,1,548,1,,1,3.0,1.0,20.0,5.0,2.49,2.49,2.49,2.49,,200.0,35.0,100.0,2.0,6.0,190.0,35.0,100.0,2.0,100.0,,,,,10.0,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,300.0,2.0,600.0,2.0,,,,,1,0.0,,,1.0,6.0,5.0,3.0,4.0,1.0,3.0,,,,,,,10.0,,1,2.49,2.49,1.0,1.0,548.0,,548.0,,2.0,,4.0,9.09090909090909,0.0,,,,,,,,,,2.49,,,8.63636363636364,,2.49,2.49,1,43.37528395501389,1
13115002211210003,1311500221121000301,13,11,50,2,21121,3,01,1,548,1,,1,3.0,1.0,20.0,5.0,5.0,5.0,5.0,5.0,,420.0,35.0,100.0,2.0,2.0,400.0,35.0,100.0,2.0,100.0,,,,,20.0,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,500.0,2.0,500.0,2.0,,,,,1,0.0,,,1.0,5.0,5.0,2.0,1.0,5.0,2.0,,,,,,,,,1,5.0,5.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,19.0909090909091,0.0,,,,,,,,,,5.0,,,18.181818181818198,,5.0,5.0,1,29.8750288393212,1
13115003017110001,1311500301711000109,13,11,50,3,1711,1,09,2,548,1,,1,2.0,1.0,20.0,5.0,2.0,2.0,2.0,2.0,,120.0,35.0,100.0,2.0,2.0,110.0,35.0,100.0,2.0,100.0,,,,,10.0,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,300.0,2.0,200.0,2.0,,,,,1,0.0,,,1.0,2.0,5.0,2.0,0.5,5.0,2.0,,,,,,,9.0,,1,2.0,2.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,5.454545454545452,0.0,,,,,,,,,2.0,,,,5.0,,2.0,2.0,1,40.137295206623996,1
13115061000992784,1311506100099278404,13,11,50,61,99,2784,04,1,548,1,,1,2.0,1.0,20.0,6.0,5.0,5.0,5.0,5.0,,500.0,35.0,100.0,2.0,6.0,490.0,35.0,100.0,2.0,100.0,,,,,10.0,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,50.0,2.0,,,,,1,0.0,,,1.0,5.0,5.0,2.0,,,,,,,,,,8.0,2.0,1,5.0,5.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,22.7272727272727,0.0,,,,,,,,,5.0,,,,22.2727272727273,,5.0,5.0,1,1.0,1
13115061000992916,1311506100099291604,13,11,50,61,99,2916,04,2,548,1,,1,1.0,5.0,20.0,9.0,1.0,1.0,1.0,1.0,,25.0,35.0,100.0,2.0,4.0,15.0,35.0,100.0,2.0,100.0,,,,,10.0,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,12.0,2.0,,,,,1,0.0,,,1.0,2.0,5.0,2.0,,,,,,,,,,8.0,,1,1.0,1.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,1.1363636363636398,0.0,,,,,,,,1.0,,,,,0.681818181818182,,1.0,1.0,1,1.0,1
13115061000993005,1311506100099300503,13,11,50,61,99,3005,03,1,548,1,,1,2.0,1.0,20.0,7.0,5.0,5.0,5.0,5.0,,400.0,35.0,100.0,2.0,1.0,390.0,35.0,100.0,2.0,100.0,,,,,10.0,,,,,0,0,2,0,,,,,,,,1,0,,,,,,,1,10.0,2.0,18.0,2.0,,,,,1,0.0,,,1.0,5.0,5.0,4.0,,,,,,,,,,8.0,4.0,1,5.0,5.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,18.181818181818198,0.0,,,,,,,,,5.0,,,,17.727272727272698,,5.0,5.0,1,1.0,1
13115061000993158,1311506100099315804,13,11,50,61,99,3158,04,1,548,1,,1,2.0,1.0,20.0,7.0,1.0,1.0,1.0,1.0,,20.0,35.0,100.0,2.0,4.0,3.0,35.0,100.0,2.0,100.0,,17.0,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,3.0,2.0,,,,,1,0.0,,,1.0,1.0,5.0,2.0,,,,,,,,,,3.0,,1,1.0,1.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,0.9090909090909092,0.0,,,,,,,,,1.0,,,,0.136363636363636,,1.0,1.0,1,1.0,1
13115102156450002,1311510215645000204,13,11,51,2,15645,2,04,1,548,1,,1,3.0,1.0,20.0,5.0,3.0,3.0,3.0,3.0,,170.0,35.0,100.0,2.0,2.0,150.0,35.0,100.0,2.0,100.0,,,,,20.0,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,250.0,2.0,250.0,2.0,,,,,1,0.0,,,1.0,,,,0.5,5.0,4.0,,,,,,,6.0,,1,3.0,3.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,7.72727272727273,0.0,,,,,,,,,,3.0,,,6.81818181818182,,3.0,3.0,1,76.9375614031328,1
13115102156500001,1311510215650000102,13,11,51,2,15650,1,02,1,548,1,,1,2.0,1.0,20.0,5.0,3.0,3.0,3.0,3.0,,280.0,35.0,100.0,2.0,2.0,240.0,35.0,100.0,2.0,100.0,,,,,40.0,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,50.0,2.0,150.0,2.0,,,,,1,0.0,,,1.0,1.5,5.0,3.0,1.0,5.0,4.0,,,,,,,,,1,3.0,3.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,12.727272727272696,0.0,,,,,,,,,3.0,,,,10.909090909090901,,3.0,3.0,1,65.8278956813085,1
13115102156500002,1311510215650000202,13,11,51,2,15650,2,02,1,548,1,,1,1.0,1.0,20.0,5.0,2.0,2.0,2.0,2.0,,90.0,35.0,100.0,2.0,6.0,83.0,35.0,100.0,2.0,100.0,,7.0,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,1.0,3.0,1.0,3.0,,,,,0,0.0,,,0.0,,,,,,,,,,,,,5.0,,1,2.0,2.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,4.09090909090909,0.0,,,,,,,,2.0,,,,,3.7727272727272703,,2.0,,1,74.0750246276001,1
13115102167090001,1311510216709000102,13,11,51,2,16709,1,02,1,548,1,,1,3.0,1.0,20.0,5.0,4.0,4.0,4.0,4.0,,400.0,35.0,100.0,2.0,6.0,400.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,600.0,2.0,,,,,1,0.0,,,1.0,6.0,1.0,5.0,0.5,1.0,5.0,,,,,,,,,1,4.0,4.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,18.181818181818198,0.0,,,,,,,,,,4.0,,,18.181818181818198,,4.0,4.0,1,62.7085668496976,1
13115102177000004,1311510217700000404,13,11,51,2,17700,4,04,1,548,1,,1,3.0,1.0,20.0,5.0,2.0,2.0,2.0,2.0,,160.0,35.0,100.0,2.0,6.0,150.0,35.0,100.0,2.0,100.0,,,,,10.0,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,100.0,2.0,250.0,2.0,,,,,1,0.0,,,1.0,2.0,5.0,2.0,0.2,5.0,2.0,,,,,,,8.0,,1,2.0,2.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,7.27272727272727,0.0,,,,,,,,,,2.0,,,6.81818181818182,,2.0,2.0,1,55.3192625181888,1
13115102177000006,1311510217700000603,13,11,51,2,17700,6,03,1,548,1,,1,1.0,1.0,20.0,5.0,2.0,2.0,2.0,2.0,,210.0,35.0,100.0,2.0,6.0,200.0,35.0,100.0,2.0,100.0,,,,,10.0,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,50.0,2.0,300.0,2.0,,,,,1,0.0,,,1.0,5.0,1.0,5.0,1.0,1.0,1.0,,,,,,,,,1,2.0,2.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,9.54545454545455,0.0,,,,,,,,2.0,,,,,9.09090909090909,,2.0,2.0,1,96.1233075461981,1
